Datetime	Open	High	Low	Close	tick_volume
1543191300	1.13388	1.13388	1.13322	1.13334	442
1543192200	1.13335	1.13368	1.13333	1.13348	344
1543193100	1.13348	1.13364	1.13331	1.13352	253
1543194000	1.13356	1.13369	1.13342	1.1335	572
1543194900	1.13351	1.13365	1.13322	1.13345	534
1543195800	1.13345	1.13349	1.13302	1.13335	305
1543196700	1.13335	1.13372	1.13332	1.13371	471
1543197600	1.13372	1.13396	1.13322	1.13382	580
1543198500	1.13382	1.13396	1.13363	1.13375	417
1543199400	1.13375	1.13398	1.13364	1.13394	211
1543200300	1.13394	1.13398	1.13338	1.13339	392
1543201200	1.13339	1.1337	1.13328	1.13354	434
1543202100	1.13354	1.13354	1.13288	1.13293	399
1543203000	1.13293	1.13321	1.1326	1.13286	613
1543203900	1.13286	1.1333	1.13279	1.13301	665
1543204800	1.13301	1.1333	1.13301	1.13315	437
1543205700	1.13315	1.13329	1.1329	1.13322	294
1543206600	1.13322	1.13327	1.13296	1.13307	338
1543207500	1.13307	1.13316	1.13275	1.13283	257
1543208400	1.13283	1.13363	1.13283	1.13361	518
1543209300	1.13361	1.13364	1.13341	1.13356	264
1543210200	1.13356	1.13392	1.13349	1.13383	364
1543211100	1.13383	1.13399	1.13367	1.1337	308
1543212000	1.13369	1.13414	1.13367	1.13408	358
1543212900	1.13408	1.13408	1.13365	1.13375	227
1543213800	1.13375	1.13402	1.13369	1.13395	307
1543214700	1.13393	1.13456	1.13389	1.13453	385
1543215600	1.13453	1.13468	1.13426	1.13449	380
1543216500	1.13449	1.13454	1.13427	1.13436	287
1543217400	1.13436	1.13468	1.13423	1.13447	351
1543218300	1.13447	1.13491	1.13444	1.13473	475
1543219200	1.13473	1.13485	1.13437	1.1344	394
1543220100	1.1344	1.13487	1.13433	1.13482	339
1543221000	1.13482	1.13536	1.13471	1.1351	478
1543221900	1.1351	1.13539	1.13502	1.13522	369
1543222800	1.13521	1.13634	1.13502	1.13628	990
1543223700	1.13628	1.13667	1.13542	1.13658	952
1543224600	1.13659	1.13698	1.13589	1.13601	1360
1543225500	1.13602	1.13624	1.13551	1.13624	1035
1543226400	1.13623	1.13723	1.13569	1.1366	1973
1543227300	1.13662	1.13756	1.13639	1.13713	1388
1543228200	1.13713	1.1377	1.1369	1.13719	1358
1543229100	1.13719	1.13722	1.13668	1.13702	916
1543230000	1.13703	1.13798	1.13666	1.1374	1414
1543230900	1.1374	1.13815	1.13729	1.13781	982
1543231800	1.13781	1.13834	1.13757	1.13795	1072
1543232700	1.13795	1.13802	1.13736	1.13739	767
1543233600	1.13738	1.13761	1.1366	1.13676	947
1543234500	1.13676	1.13686	1.13614	1.13648	946
1543235400	1.13648	1.13663	1.13617	1.13624	612
1543236300	1.13624	1.13665	1.13597	1.13663	751
1543237200	1.13663	1.13705	1.13661	1.13675	701
1543238100	1.13675	1.13702	1.13656	1.13678	527
1543239000	1.13678	1.13684	1.1363	1.13666	754
1543239900	1.13666	1.137	1.13624	1.13688	680
1543240800	1.13688	1.13705	1.13593	1.13657	830
1543241700	1.13657	1.13692	1.13628	1.13633	722
1543242600	1.13632	1.13661	1.13624	1.13657	570
1543243500	1.13657	1.13671	1.13542	1.13562	727
1543244400	1.13561	1.13632	1.13542	1.1363	830
1543245300	1.13629	1.13702	1.1358	1.13695	813
1543246200	1.13695	1.13751	1.13673	1.13702	732
1543247100	1.13701	1.13707	1.13616	1.13647	972
1543248000	1.13647	1.13664	1.13542	1.13625	1442
1543248900	1.13622	1.13635	1.13501	1.1354	993
1543249800	1.1354	1.13588	1.13537	1.13563	1001
1543250700	1.13563	1.13575	1.1349	1.13528	909
1543251600	1.13528	1.13568	1.13483	1.13516	1068
1543252500	1.13516	1.13545	1.13411	1.13433	1034
1543253400	1.13432	1.13464	1.13411	1.13459	778
1543254300	1.13459	1.13483	1.13375	1.13395	1062
1543255200	1.13395	1.13439	1.13376	1.13417	1030
1543256100	1.13417	1.13467	1.1338	1.13401	894
1543257000	1.13401	1.13478	1.13366	1.13381	1077
1543257900	1.13381	1.1342	1.13346	1.13347	631
1543258800	1.13347	1.13427	1.13339	1.13425	459
1543259700	1.13425	1.13443	1.13409	1.13424	437
1543260600	1.13425	1.13443	1.134	1.13417	462
1543261500	1.13417	1.13422	1.13359	1.13385	366
1543262400	1.13385	1.13421	1.13326	1.1333	386
1543263300	1.1333	1.13342	1.13252	1.13318	825
1543264200	1.13318	1.13328	1.13272	1.13293	499
1543265100	1.13293	1.1331	1.13276	1.13299	381
1543266000	1.13299	1.13332	1.13287	1.13331	388
1543266900	1.13332	1.13342	1.13301	1.13309	306
1543267800	1.13308	1.13323	1.13301	1.13312	246
1543268700	1.13312	1.13325	1.13278	1.13281	421
1543269600	1.13281	1.13332	1.13281	1.13321	348
1543270500	1.13321	1.13328	1.13316	1.13322	321
1543271400	1.13322	1.13335	1.13317	1.13331	202
1543272300	1.13331	1.13349	1.13324	1.13337	267
1543273200	1.13333	1.13352	1.13291	1.13297	279
1543274100	1.13301	1.13308	1.13246	1.13268	238
1543275000	1.13268	1.1328	1.13247	1.13268	246
1543275900	1.13267	1.13278	1.13252	1.13273	313
1543276800	1.13274	1.13305	1.13252	1.13285	404
1543277700	1.13285	1.13305	1.13275	1.13287	396
1543278600	1.13288	1.13292	1.13279	1.13284	200
1543279500	1.13284	1.13321	1.13282	1.133	414
1543280400	1.13299	1.13318	1.13291	1.13303	222
1543281300	1.13303	1.13311	1.13296	1.13308	220
1543282200	1.13308	1.13334	1.13301	1.13307	289
1543283100	1.13307	1.13339	1.13302	1.13327	172
1543284000	1.13327	1.13337	1.13302	1.13321	539
1543284900	1.13321	1.13346	1.13317	1.1334	374
1543285800	1.1334	1.13346	1.13318	1.13338	317
1543286700	1.13338	1.1335	1.13309	1.13325	444
1543287600	1.13325	1.13335	1.13311	1.13327	358
1543288500	1.13326	1.13328	1.1328	1.13298	457
1543289400	1.13297	1.13306	1.13283	1.13294	502
1543290300	1.13294	1.1331	1.1328	1.13287	367
1543291200	1.13287	1.13332	1.13278	1.13332	309
1543292100	1.13332	1.1335	1.13312	1.13342	304
1543293000	1.13342	1.13354	1.13331	1.1334	309
1543293900	1.13339	1.13339	1.13315	1.13325	265
1543294800	1.13325	1.13352	1.13316	1.13352	279
1543295700	1.13352	1.13393	1.1333	1.13376	385
1543296600	1.13376	1.13381	1.13353	1.13361	315
1543297500	1.13361	1.13363	1.13329	1.13332	291
1543298400	1.13332	1.13349	1.13329	1.13331	243
1543299300	1.13331	1.13346	1.1333	1.13346	163
1543300200	1.13346	1.1337	1.13337	1.13351	151
1543301100	1.13351	1.1338	1.13351	1.13368	195
1543302000	1.13368	1.13372	1.13357	1.1337	223
1543302900	1.1337	1.13421	1.13365	1.13398	453
1543303800	1.13398	1.13408	1.13378	1.13405	321
1543304700	1.13406	1.13425	1.13398	1.13422	323
1543305600	1.13422	1.13434	1.13396	1.1342	324
1543306500	1.1342	1.1342	1.13371	1.13389	461
1543307400	1.13389	1.1339	1.13334	1.13335	443
1543308300	1.13335	1.13337	1.13225	1.13285	1050
1543309200	1.13285	1.13361	1.13267	1.13291	1032
1543310100	1.13287	1.13319	1.13145	1.1317	1795
1543311000	1.13173	1.13426	1.13165	1.13213	4172
1543311900	1.13213	1.13243	1.13092	1.13114	1866
1543312800	1.13114	1.13167	1.13048	1.13068	1892
1543313700	1.13067	1.13132	1.13049	1.13098	1515
1543314600	1.13098	1.13176	1.13077	1.13153	1282
1543315500	1.13154	1.13169	1.13106	1.13115	1045
1543316400	1.1312	1.13217	1.13103	1.13188	1147
1543317300	1.13188	1.13241	1.13132	1.13225	1107
1543318200	1.13225	1.1325	1.13198	1.13223	851
1543319100	1.13223	1.13252	1.13089	1.13094	1116
1543320000	1.13094	1.13156	1.13088	1.13139	1022
1543320900	1.13139	1.13315	1.13134	1.13209	1672
1543321800	1.13209	1.13209	1.13131	1.13152	779
1543322700	1.13152	1.13175	1.13093	1.13173	964
1543323600	1.13174	1.13227	1.13156	1.13181	863
1543324500	1.13181	1.13211	1.1315	1.13201	915
1543325400	1.13201	1.13228	1.13173	1.13208	939
1543326300	1.13208	1.13236	1.13181	1.13191	706
1543327200	1.1319	1.13223	1.13167	1.1321	945
1543328100	1.13211	1.13212	1.13136	1.13186	871
1543329000	1.13186	1.13233	1.13178	1.1322	628
1543329900	1.1322	1.13283	1.13216	1.13272	766
1543330800	1.13271	1.13311	1.13237	1.1327	966
1543331700	1.1327	1.13361	1.13244	1.13244	1401
1543332600	1.13244	1.13263	1.13191	1.13246	1377
1543333500	1.13248	1.1326	1.13144	1.13198	1264
1543334400	1.13198	1.13294	1.13195	1.13277	838
1543335300	1.13276	1.13276	1.1322	1.13239	748
1543336200	1.1324	1.13286	1.1309	1.13123	1772
1543337100	1.13123	1.13123	1.12965	1.12967	1792
1543338000	1.12967	1.13024	1.12907	1.12955	1594
1543338900	1.12955	1.131	1.1294	1.13086	1556
1543339800	1.13084	1.13092	1.13001	1.13001	865
1543340700	1.13001	1.13021	1.12876	1.12899	1506
1543341600	1.12899	1.12904	1.12844	1.12862	1510
1543342500	1.12863	1.12931	1.12851	1.12923	1136
1543343400	1.12922	1.12933	1.12862	1.12866	645
1543344300	1.12866	1.12879	1.12777	1.12804	904
1543345200	1.12804	1.12869	1.12796	1.12805	780
1543346100	1.12805	1.1284	1.1277	1.1284	757
1543347000	1.1284	1.12922	1.12823	1.12894	851
1543347900	1.12894	1.1291	1.12843	1.12848	713
1543348800	1.12847	1.12937	1.12841	1.12937	887
1543349700	1.12936	1.12968	1.12906	1.1291	918
1543350600	1.12911	1.13002	1.12907	1.12972	722
1543351500	1.1297	1.13023	1.12955	1.12965	698
1543352400	1.12965	1.12982	1.1295	1.12966	570
1543353300	1.12966	1.12988	1.12943	1.12974	321
1543354200	1.12975	1.12976	1.12927	1.12958	532
1543355100	1.12958	1.1299	1.1294	1.12942	650
1543356000	1.12943	1.12944	1.12913	1.12916	471
1543356900	1.12916	1.12937	1.12901	1.12928	532
1543357800	1.12928	1.12958	1.12903	1.12951	412
1543358700	1.1295	1.12979	1.12936	1.12961	367
1543359600	1.12961	1.12961	1.12936	1.12941	155
1543360500	1.12941	1.12952	1.12931	1.12944	131
1543361400	1.12944	1.12966	1.12941	1.12965	237
1543362300	1.12964	1.12965	1.12854	1.12874	718
1543363200	1.12849	1.12946	1.12849	1.12925	300
1543364100	1.12926	1.12946	1.12925	1.1293	180
1543365000	1.12931	1.12944	1.12927	1.12937	95
1543365900	1.12935	1.12941	1.12924	1.12935	151
1543366800	1.12935	1.12957	1.12903	1.1294	283
1543367700	1.1294	1.12989	1.1294	1.12975	186
1543368600	1.12975	1.12983	1.12939	1.12955	151
1543369500	1.12955	1.12984	1.12951	1.12966	161
1543370400	1.12966	1.12967	1.12934	1.12964	452
1543371300	1.12964	1.12968	1.12932	1.12962	355
1543372200	1.12962	1.12962	1.12939	1.1295	309
1543373100	1.12954	1.12954	1.12848	1.12884	663
1543374000	1.12884	1.12885	1.12852	1.12884	380
1543374900	1.12883	1.12887	1.12861	1.1287	301
1543375800	1.1287	1.12895	1.12858	1.12873	244
1543376700	1.12872	1.12906	1.12865	1.12874	289
1543377600	1.12875	1.12918	1.12875	1.1291	213
1543378500	1.1291	1.12926	1.12895	1.12923	331
1543379400	1.12923	1.12924	1.12899	1.1291	280
1543380300	1.1291	1.1294	1.12897	1.12934	341
1543381200	1.12934	1.12945	1.12923	1.12935	250
1543382100	1.12935	1.12947	1.12929	1.12944	236
1543383000	1.12944	1.12947	1.12931	1.12941	251
1543383900	1.12941	1.12955	1.12922	1.12928	357
1543384800	1.12928	1.12936	1.12912	1.12915	256
1543385700	1.12919	1.12931	1.12901	1.12929	197
1543386600	1.12929	1.1294	1.12915	1.12938	119
1543387500	1.12938	1.12952	1.12936	1.12952	94
1543388400	1.12952	1.12967	1.12937	1.12967	202
1543389300	1.12967	1.12978	1.12948	1.12968	503
1543390200	1.12968	1.12977	1.12955	1.12964	241
1543391100	1.12964	1.12972	1.12928	1.12941	393
1543392000	1.1294	1.13003	1.12939	1.12996	468
1543392900	1.12996	1.13005	1.12969	1.12985	390
1543393800	1.12985	1.12991	1.1296	1.12968	320
1543394700	1.12968	1.12977	1.12956	1.12972	204
1543395600	1.12972	1.12985	1.1286	1.1289	800
1543396500	1.12892	1.12894	1.12839	1.1285	576
1543397400	1.12848	1.12907	1.12821	1.12846	777
1543398300	1.12846	1.12856	1.12761	1.12779	1080
1543399200	1.12779	1.12822	1.12701	1.12703	1426
1543400100	1.12703	1.12759	1.12667	1.12751	1260
1543401000	1.12748	1.12757	1.1269	1.12721	819
1543401900	1.12721	1.12838	1.12705	1.12836	1057
1543402800	1.12835	1.12861	1.1276	1.12852	1204
1543403700	1.12852	1.12886	1.12829	1.1286	841
1543404600	1.1286	1.12881	1.12738	1.12781	1129
1543405500	1.12781	1.12857	1.12767	1.12802	898
1543406400	1.12801	1.12887	1.12787	1.12855	890
1543407300	1.12855	1.129	1.12829	1.12876	1099
1543408200	1.12876	1.12914	1.12844	1.12872	826
1543409100	1.12872	1.12933	1.12854	1.12916	827
1543410000	1.12916	1.12939	1.12895	1.12905	749
1543410900	1.12904	1.12906	1.12831	1.12847	942
1543411800	1.12846	1.12883	1.12827	1.12881	796
1543412700	1.12881	1.12883	1.12782	1.1279	999
1543413600	1.1279	1.12833	1.1279	1.12823	798
1543414500	1.12823	1.12861	1.12814	1.12825	773
1543415400	1.12826	1.12846	1.12776	1.128	827
1543416300	1.128	1.12896	1.12799	1.12876	1311
1543417200	1.12877	1.12884	1.12817	1.1283	768
1543418100	1.12829	1.12869	1.1281	1.12864	897
1543419000	1.1286	1.12894	1.12787	1.12852	1192
1543419900	1.12852	1.12915	1.12835	1.12871	984
1543420800	1.12871	1.12879	1.12747	1.1279	1380
1543421700	1.1279	1.1283	1.12755	1.128	1080
1543422600	1.128	1.12839	1.12776	1.12803	1128
1543423500	1.12802	1.12804	1.1268	1.12753	1348
1543424400	1.12755	1.12789	1.12694	1.12761	1435
1543425300	1.1276	1.12799	1.12716	1.12766	1039
1543426200	1.12768	1.12854	1.12759	1.12804	1356
1543427100	1.12805	1.1285	1.12731	1.12748	1714
1543428000	1.12748	1.12847	1.12709	1.1283	1332
1543428900	1.1283	1.12834	1.12772	1.12825	813
1543429800	1.12825	1.12858	1.12793	1.1284	718
1543430700	1.1284	1.12867	1.12811	1.12845	947
1543431600	1.12844	1.13694	1.12844	1.13547	5889
1543432500	1.13545	1.13633	1.13394	1.13443	2922
1543433400	1.13443	1.13465	1.13266	1.1334	2377
1543434300	1.1334	1.13501	1.13337	1.13436	2065
1543435200	1.13437	1.13792	1.13375	1.13713	2701
1543436100	1.13713	1.13875	1.13705	1.13763	2160
1543437000	1.13763	1.13811	1.137	1.13723	1542
1543437900	1.13723	1.13864	1.13712	1.13742	1331
1543438800	1.13741	1.13795	1.13667	1.13794	1398
1543439700	1.13794	1.13848	1.13753	1.13823	932
1543440600	1.13823	1.13823	1.13697	1.1377	836
1543441500	1.13773	1.13794	1.13737	1.13752	624
1543442400	1.13753	1.13758	1.13707	1.13723	540
1543443300	1.13723	1.13732	1.13688	1.137	468
1543444200	1.137	1.13712	1.13672	1.13708	354
1543445100	1.13708	1.13732	1.13666	1.13691	387
1543446000	1.13689	1.13694	1.13669	1.13678	232
1543446900	1.13678	1.13695	1.13673	1.13678	179
1543447800	1.13678	1.13679	1.13653	1.13664	244
1543448700	1.13664	1.13674	1.13655	1.13659	255
1543449600	1.13658	1.13701	1.13597	1.13687	144
1543450500	1.13687	1.1369	1.1367	1.13678	127
1543451400	1.13677	1.13709	1.1366	1.13699	484
1543452300	1.13699	1.13708	1.13656	1.13674	505
1543453200	1.13674	1.13696	1.13671	1.13682	225
1543454100	1.13682	1.13689	1.13677	1.13679	58
1543455000	1.13679	1.13705	1.13679	1.13693	192
1543455900	1.13693	1.13693	1.13671	1.13671	168
1543456800	1.1367	1.13706	1.13648	1.13648	403
1543457700	1.13648	1.13659	1.13626	1.13643	314
1543458600	1.13643	1.13682	1.13638	1.13659	522
1543459500	1.13659	1.13666	1.13639	1.13662	476
1543460400	1.13663	1.1368	1.13655	1.13674	397
1543461300	1.13674	1.13696	1.13664	1.13696	345
1543462200	1.13696	1.1371	1.1368	1.13689	390
1543463100	1.13689	1.13716	1.13685	1.13695	544
1543464000	1.137	1.13738	1.13686	1.13734	717
1543464900	1.13734	1.13738	1.13708	1.13722	386
1543465800	1.13722	1.13742	1.13718	1.13735	303
1543466700	1.13735	1.13745	1.13721	1.13732	353
1543467600	1.13732	1.13751	1.13721	1.13739	373
1543468500	1.13739	1.13781	1.13735	1.13775	358
1543469400	1.13775	1.13793	1.13763	1.13782	291
1543470300	1.13782	1.13785	1.13759	1.13773	148
1543471200	1.13774	1.13817	1.1376	1.13802	498
1543472100	1.13802	1.13857	1.13797	1.13834	425
1543473000	1.13834	1.13882	1.13831	1.13854	369
1543473900	1.13853	1.13883	1.13837	1.13857	332
1543474800	1.13857	1.1389	1.13855	1.13888	284
1543475700	1.13888	1.13918	1.13871	1.13873	357
1543476600	1.13873	1.13873	1.13833	1.13859	476
1543477500	1.1386	1.13865	1.13833	1.13859	315
1543478400	1.13859	1.1391	1.13839	1.13899	522
1543479300	1.13899	1.13899	1.13818	1.13823	448
1543480200	1.13823	1.13833	1.13778	1.13819	464
1543481100	1.13819	1.13873	1.13796	1.13803	512
1543482000	1.13802	1.13849	1.13743	1.13819	1043
1543482900	1.13819	1.13855	1.13798	1.13819	822
1543483800	1.13819	1.13971	1.13815	1.139	1356
1543484700	1.139	1.13923	1.13837	1.13889	1320
1543485600	1.13889	1.13957	1.1382	1.13939	1910
1543486500	1.13939	1.13971	1.13878	1.13879	1165
1543487400	1.13879	1.13903	1.13788	1.13791	1313
1543488300	1.13791	1.13809	1.13716	1.13757	1449
1543489200	1.13756	1.13784	1.13675	1.13694	1341
1543490100	1.13693	1.13733	1.13675	1.1371	1048
1543491000	1.1371	1.13741	1.13656	1.13669	773
1543491900	1.13669	1.13709	1.13647	1.13702	853
1543492800	1.13706	1.13754	1.1368	1.13727	869
1543493700	1.13726	1.13726	1.13628	1.13636	728
1543494600	1.13636	1.13667	1.136	1.13604	744
1543495500	1.13604	1.13608	1.13503	1.13504	1025
1543496400	1.13504	1.13553	1.13483	1.13553	808
1543497300	1.13552	1.13563	1.13513	1.13519	559
1543498200	1.13519	1.13586	1.13509	1.13579	867
1543499100	1.13579	1.13681	1.13574	1.13661	941
1543500000	1.13661	1.13808	1.1364	1.13775	1088
1543500900	1.13776	1.13811	1.13745	1.13776	1006
1543501800	1.13776	1.13792	1.13729	1.1378	1026
1543502700	1.1378	1.13942	1.13768	1.1386	1417
1543503600	1.1386	1.13922	1.13844	1.13874	1075
1543504500	1.13873	1.13929	1.13855	1.1389	1186
1543505400	1.1389	1.14013	1.13851	1.13865	2189
1543506300	1.13865	1.13866	1.13701	1.13713	1477
1543507200	1.13713	1.13755	1.13653	1.1374	1303
1543508100	1.1374	1.13793	1.13674	1.1371	1024
1543509000	1.1371	1.13782	1.13687	1.1376	1480
1543509900	1.1376	1.13859	1.13756	1.13836	1128
1543510800	1.13836	1.1385	1.13641	1.13687	1420
1543511700	1.13688	1.13786	1.1368	1.1378	1037
1543512600	1.13784	1.13852	1.13691	1.13753	2360
1543513500	1.13752	1.13861	1.13735	1.1386	1726
1543514400	1.1386	1.13962	1.13846	1.13916	1220
1543515300	1.13916	1.13973	1.13783	1.13787	1784
1543516200	1.13787	1.13838	1.13747	1.1382	1150
1543517100	1.13818	1.13863	1.13807	1.13817	848
1543518000	1.13817	1.13832	1.13766	1.13766	545
1543518900	1.13767	1.13793	1.13761	1.1377	296
1543519800	1.1377	1.13774	1.13708	1.13715	549
1543520700	1.13714	1.13765	1.13631	1.13721	693
1543521600	1.13722	1.13768	1.13685	1.137	780
1543522500	1.137	1.13792	1.13693	1.13766	441
1543523400	1.13766	1.13798	1.1375	1.13778	421
1543524300	1.13778	1.13785	1.13734	1.13756	645
1543525200	1.13754	1.13908	1.13699	1.13745	1813
1543526100	1.13745	1.13746	1.13639	1.13722	867
1543527000	1.13722	1.13847	1.13718	1.13839	669
1543527900	1.13839	1.13908	1.13794	1.13886	954
1543528800	1.13886	1.13888	1.13811	1.1384	746
1543529700	1.13841	1.1388	1.13823	1.13875	483
1543530600	1.13875	1.13956	1.13874	1.13934	563
1543531500	1.13934	1.13936	1.1388	1.1389	489
1543532400	1.1389	1.139	1.13872	1.13895	212
1543533300	1.13895	1.13898	1.1387	1.13886	158
1543534200	1.13886	1.13916	1.13885	1.13915	168
1543535100	1.13915	1.13944	1.13909	1.13925	338
1543536000	1.13924	1.13931	1.1384	1.13916	330
1543536900	1.13915	1.1392	1.13894	1.13896	168
1543537800	1.13895	1.13895	1.13843	1.13858	509
1543538700	1.13858	1.13885	1.13856	1.13877	343
1543539600	1.13878	1.13893	1.13867	1.13891	374
1543540500	1.13891	1.13896	1.13882	1.13892	122
1543541400	1.13892	1.13901	1.13883	1.13898	112
1543542300	1.13898	1.13923	1.13894	1.13922	156
1543543200	1.1392	1.13959	1.13914	1.13921	354
1543544100	1.13923	1.13932	1.13898	1.13922	306
1543545000	1.13922	1.13935	1.13913	1.1393	252
1543545900	1.13929	1.13931	1.13884	1.13887	440
1543546800	1.13887	1.13889	1.13853	1.13874	290
1543547700	1.13874	1.13884	1.13847	1.13855	416
1543548600	1.13856	1.13868	1.13844	1.13865	270
1543549500	1.13865	1.13907	1.13854	1.13902	335
1543550400	1.13902	1.13907	1.13873	1.13907	406
1543551300	1.13907	1.13934	1.13903	1.13933	417
1543552200	1.13933	1.13945	1.13922	1.13941	339
1543553100	1.1394	1.1398	1.13932	1.13978	433
1543554000	1.13979	1.14001	1.13953	1.13955	396
1543554900	1.13954	1.13988	1.13954	1.13963	200
1543555800	1.13963	1.13963	1.13935	1.13937	437
1543556700	1.13937	1.13953	1.13922	1.13952	276
1543557600	1.13952	1.13958	1.13937	1.13941	237
1543558500	1.13941	1.13946	1.13922	1.13926	224
1543559400	1.13925	1.13928	1.13898	1.13925	246
1543560300	1.13925	1.13935	1.13918	1.13923	153
1543561200	1.13923	1.1393	1.13906	1.13912	155
1543562100	1.13912	1.13953	1.13901	1.13931	319
1543563000	1.13932	1.13933	1.13898	1.13908	198
1543563900	1.13908	1.13936	1.13904	1.13914	325
1543564800	1.13914	1.13927	1.1388	1.13898	445
1543565700	1.13898	1.13933	1.13893	1.13928	380
1543566600	1.13928	1.13949	1.13888	1.13944	375
1543567500	1.13944	1.13968	1.13874	1.13903	653
1543568400	1.13902	1.13939	1.13874	1.139	662
1543569300	1.139	1.13925	1.13854	1.13881	832
1543570200	1.13879	1.13898	1.13853	1.13857	623
1543571100	1.13857	1.13869	1.13798	1.13807	879
1543572000	1.13808	1.13833	1.13743	1.13778	1174
1543572900	1.13777	1.13818	1.13752	1.13798	883
1543573800	1.13798	1.13798	1.13757	1.13782	684
1543574700	1.13782	1.1387	1.13748	1.13869	1095
1543575600	1.13869	1.13883	1.13804	1.13809	1129
1543576500	1.13809	1.13825	1.13733	1.13756	1029
1543577400	1.13756	1.13758	1.13697	1.13731	1105
1543578300	1.13731	1.13774	1.13696	1.13703	957
1543579200	1.13703	1.13722	1.13571	1.13593	1920
1543580100	1.13595	1.13662	1.13593	1.13662	1131
1543581000	1.13659	1.13702	1.13648	1.13674	977
1543581900	1.13674	1.13727	1.13655	1.13699	1092
1543582800	1.13699	1.13786	1.1369	1.1378	1172
1543583700	1.1378	1.1379	1.13753	1.13753	956
1543584600	1.13753	1.13763	1.13728	1.1375	811
1543585500	1.13748	1.13758	1.13698	1.1371	719
1543586400	1.13712	1.13712	1.13611	1.13635	1181
1543587300	1.13635	1.13692	1.13623	1.13655	937
1543588200	1.13655	1.13696	1.13643	1.13689	842
1543589100	1.13689	1.137	1.13613	1.13657	831
1543590000	1.13656	1.13673	1.13587	1.1359	955
1543590900	1.1359	1.1367	1.13586	1.13645	1332
1543591800	1.13646	1.13675	1.1361	1.13631	1020
1543592700	1.13631	1.13651	1.13552	1.13567	1169
1543593600	1.13567	1.13688	1.13543	1.13668	1141
1543594500	1.13668	1.1369	1.13531	1.13543	1304
1543595400	1.13543	1.13558	1.13416	1.13441	1747
1543596300	1.1344	1.13441	1.13318	1.1338	2201
1543597200	1.1338	1.13442	1.13348	1.1341	1517
1543598100	1.1341	1.13416	1.1332	1.13345	1397
1543599000	1.13345	1.1336	1.1325	1.13292	1387
1543599900	1.13291	1.1337	1.13182	1.13233	2216
1543600800	1.13234	1.13256	1.13161	1.132	1935
1543601700	1.13201	1.13252	1.13102	1.13217	1367
1543602600	1.13218	1.13261	1.13177	1.13225	1148
1543603500	1.13225	1.13236	1.13183	1.13209	1090
1543604400	1.13209	1.13258	1.13198	1.13238	783
1543605300	1.13238	1.13245	1.13191	1.13221	600
1543606200	1.13218	1.13231	1.13141	1.13152	550
1543607100	1.13152	1.13164	1.13107	1.13144	803
1543608000	1.13144	1.13147	1.1305	1.13059	863
1543608900	1.13059	1.13092	1.13057	1.13076	669
1543609800	1.13076	1.13131	1.13075	1.13112	819
1543610700	1.13111	1.13152	1.13109	1.13141	614
1543611600	1.13141	1.13158	1.13125	1.13136	502
1543612500	1.13135	1.13146	1.13101	1.13111	460
1543613400	1.13111	1.13132	1.13093	1.13126	262
1543614300	1.13126	1.13133	1.13082	1.13084	397
1543615200	1.13084	1.13116	1.13076	1.13102	278
1543616100	1.13104	1.13111	1.13087	1.13096	281
1543617000	1.13096	1.13142	1.13096	1.13138	271
1543617900	1.13138	1.13215	1.13117	1.13212	432
1543618800	1.13212	1.13218	1.13173	1.13177	341
1543619700	1.13177	1.13178	1.13145	1.13154	187
1543620600	1.13154	1.1317	1.13128	1.13168	182
1543621500	1.13168	1.13198	1.13139	1.13155	390
1543795200	1.13499	1.135	1.13356	1.13453	508
1543796100	1.13453	1.13468	1.13409	1.13414	420
1543797000	1.13413	1.13415	1.13347	1.13356	580
1543797900	1.13357	1.13371	1.13311	1.13313	537
1543798800	1.13313	1.1334	1.13281	1.13307	449
1543799700	1.13307	1.13348	1.13278	1.13348	415
1543800600	1.13348	1.13421	1.13344	1.13384	369
1543801500	1.13383	1.13421	1.1338	1.13418	163
1543802400	1.13419	1.13419	1.13301	1.13343	662
1543803300	1.13343	1.13374	1.13342	1.13352	242
1543804200	1.13352	1.13352	1.13331	1.13344	299
1543805100	1.13344	1.13386	1.1334	1.13372	382
1543806000	1.13372	1.13428	1.13369	1.13422	465
1543806900	1.13422	1.13423	1.13391	1.13401	287
1543807800	1.13401	1.13421	1.13382	1.13398	245
1543808700	1.13398	1.13423	1.13382	1.13383	179
1543809600	1.13383	1.13455	1.13382	1.13454	316
1543810500	1.13454	1.13489	1.13451	1.13478	440
1543811400	1.13477	1.13532	1.13477	1.1353	500
1543812300	1.13528	1.13555	1.13511	1.13523	317
1543813200	1.13523	1.13523	1.13478	1.13513	222
1543814100	1.13513	1.13513	1.13468	1.13482	211
1543815000	1.13482	1.13484	1.13447	1.13472	297
1543815900	1.13472	1.13505	1.13463	1.13473	490
1543816800	1.13473	1.13567	1.1346	1.13528	761
1543817700	1.13528	1.13528	1.13512	1.13527	239
1543818600	1.13527	1.13533	1.13497	1.13508	239
1543819500	1.13508	1.13527	1.13493	1.13494	325
1543820400	1.13494	1.13509	1.13478	1.13482	261
1543821300	1.13482	1.135	1.13457	1.13474	236
1543822200	1.13475	1.13513	1.13474	1.13507	239
1543823100	1.13508	1.13693	1.13498	1.13658	981
1543824000	1.13658	1.1367	1.13612	1.13632	544
1543824900	1.13632	1.13663	1.13591	1.13652	377
1543825800	1.13652	1.13674	1.13622	1.13644	396
