Datetime	Open	High	Low	Close	tick_volume
1543197600	112.915	112.975	112.904	112.939	1029
1543198500	112.939	112.945	112.901	112.913	482
1543199400	112.913	112.932	112.901	112.921	374
1543200300	112.921	112.992	112.914	112.977	848
1543201200	112.978	113.005	112.967	112.991	534
1543202100	112.991	113.088	112.984	113.08	875
1543203000	113.08	113.2	113.079	113.181	1058
1543203900	113.181	113.245	113.161	113.22	887
1543204800	113.219	113.246	113.213	113.229	523
1543205700	113.231	113.286	113.223	113.247	500
1543206600	113.247	113.26	113.218	113.227	393
1543207500	113.226	113.244	113.205	113.238	339
1543208400	113.239	113.251	113.195	113.23	450
1543209300	113.23	113.238	113.217	113.218	262
1543210200	113.22	113.238	113.211	113.228	263
1543211100	113.229	113.234	113.2	113.201	316
1543212000	113.201	113.203	113.162	113.185	552
1543212900	113.185	113.227	113.18	113.221	350
1543213800	113.22	113.24	113.21	113.213	426
1543214700	113.213	113.218	113.198	113.211	290
1543215600	113.211	113.239	113.201	113.238	373
1543216500	113.238	113.268	113.231	113.247	376
1543217400	113.247	113.251	113.201	113.223	364
1543218300	113.224	113.225	113.197	113.199	326
1543219200	113.2	113.229	113.195	113.217	348
1543220100	113.217	113.234	113.192	113.219	318
1543221000	113.219	113.219	113.171	113.18	284
1543221900	113.18	113.204	113.173	113.182	377
1543222800	113.182	113.222	113.168	113.206	616
1543223700	113.206	113.234	113.172	113.173	586
1543224600	113.175	113.259	113.17	113.256	722
1543225500	113.256	113.259	113.223	113.231	419
1543226400	113.23	113.342	113.226	113.338	1108
1543227300	113.338	113.35	113.307	113.308	861
1543228200	113.308	113.313	113.256	113.268	636
1543229100	113.268	113.291	113.268	113.289	445
1543230000	113.289	113.291	113.237	113.244	666
1543230900	113.244	113.266	113.232	113.242	511
1543231800	113.243	113.244	113.195	113.201	705
1543232700	113.201	113.226	113.199	113.218	300
1543233600	113.218	113.225	113.2	113.213	275
1543234500	113.213	113.219	113.196	113.208	366
1543235400	113.208	113.223	113.2	113.222	330
1543236300	113.222	113.249	113.218	113.221	543
1543237200	113.221	113.221	113.193	113.202	346
1543238100	113.202	113.209	113.168	113.168	362
1543239000	113.168	113.185	113.161	113.173	400
1543239900	113.173	113.2	113.172	113.189	431
1543240800	113.19	113.22	113.187	113.219	496
1543241700	113.219	113.24	113.192	113.234	531
1543242600	113.234	113.249	113.217	113.217	479
1543243500	113.217	113.247	113.206	113.232	335
1543244400	113.232	113.27	113.213	113.25	590
1543245300	113.25	113.256	113.217	113.225	616
1543246200	113.224	113.246	113.223	113.237	530
1543247100	113.237	113.298	113.232	113.292	575
1543248000	113.292	113.345	113.278	113.338	693
1543248900	113.338	113.418	113.32	113.388	812
1543249800	113.388	113.434	113.381	113.414	1464
1543250700	113.414	113.47	113.395	113.447	1158
1543251600	113.447	113.447	113.395	113.437	1012
1543252500	113.437	113.472	113.432	113.464	887
1543253400	113.464	113.489	113.446	113.482	777
1543254300	113.482	113.596	113.472	113.586	1073
1543255200	113.586	113.602	113.546	113.592	1044
1543256100	113.591	113.591	113.56	113.579	849
1543257000	113.579	113.579	113.53	113.554	721
1543257900	113.556	113.583	113.544	113.582	499
1543258800	113.582	113.588	113.538	113.539	391
1543259700	113.539	113.544	113.501	113.513	503
1543260600	113.513	113.519	113.477	113.494	586
1543261500	113.494	113.518	113.483	113.512	305
1543262400	113.508	113.574	113.492	113.573	399
1543263300	113.573	113.598	113.549	113.558	599
1543264200	113.558	113.571	113.536	113.552	461
1543265100	113.552	113.567	113.539	113.549	264
1543266000	113.549	113.562	113.527	113.533	316
1543266900	113.533	113.598	113.533	113.592	430
1543267800	113.593	113.611	113.58	113.597	481
1543268700	113.597	113.647	113.577	113.637	486
1543269600	113.637	113.641	113.6	113.63	534
1543270500	113.63	113.632	113.59	113.592	390
1543271400	113.592	113.615	113.585	113.586	374
1543272300	113.586	113.613	113.577	113.611	195
