Datetime	Open	High	Low	Close	tick_volume
1542756600	1.27841	1.27886	1.27811	1.27885	306
1542757500	1.27884	1.27903	1.27853	1.27857	350
1542758400	1.27859	1.27865	1.27765	1.27831	116
1542759300	1.27831	1.27904	1.27818	1.2784	149
1542760200	1.27841	1.27876	1.27768	1.27845	595
1542761100	1.27845	1.27862	1.27771	1.27853	256
1542762000	1.27877	1.27884	1.27806	1.27876	686
1542762900	1.27876	1.2789	1.27849	1.27888	219
1542763800	1.27888	1.27888	1.27848	1.27863	244
1542764700	1.27863	1.27906	1.27854	1.27864	351
1542765600	1.27866	1.27866	1.2781	1.27842	500
1542766500	1.27842	1.27875	1.27842	1.2787	334
1542767400	1.2787	1.27903	1.2784	1.27879	665
1542768300	1.27881	1.27889	1.27834	1.27878	523
1542769200	1.27878	1.27886	1.27844	1.27861	474
1542770100	1.27861	1.27909	1.27841	1.27853	430
1542771000	1.27853	1.27857	1.27781	1.27844	570
1542771900	1.27843	1.27882	1.27834	1.27844	350
1542772800	1.27844	1.27889	1.27809	1.27852	789
1542773700	1.27853	1.2792	1.2785	1.27881	465
1542774600	1.27882	1.27944	1.27881	1.27938	560
1542775500	1.27939	1.27939	1.2787	1.27882	319
1542776400	1.27882	1.27897	1.2785	1.2789	505
1542777300	1.27891	1.27904	1.2786	1.27863	547
1542778200	1.27864	1.27868	1.27821	1.27844	361
1542779100	1.27844	1.27888	1.27833	1.2784	196
1542780000	1.2784	1.27899	1.2784	1.27896	263
1542780900	1.27896	1.27896	1.27848	1.2785	249
1542781800	1.2785	1.27877	1.27849	1.27866	221
1542782700	1.27866	1.27921	1.27866	1.27918	200
1542783600	1.27918	1.27933	1.27904	1.27923	339
1542784500	1.27922	1.27937	1.27906	1.27933	358
1542785400	1.27933	1.27944	1.27915	1.27928	335
1542786300	1.27928	1.27984	1.27918	1.27977	500
1542787200	1.27977	1.27977	1.27923	1.27965	463
1542788100	1.27966	1.28013	1.27964	1.27977	410
1542789000	1.27977	1.28076	1.27977	1.28042	490
1542789900	1.28042	1.28136	1.28041	1.28095	596
1542790800	1.28093	1.28097	1.27993	1.28039	921
1542791700	1.28038	1.28113	1.27977	1.28113	818
1542792600	1.28113	1.28186	1.28087	1.28107	1080
1542793500	1.28107	1.28133	1.27944	1.27951	1581
1542794400	1.2795	1.28153	1.27947	1.28133	1472
1542795300	1.28133	1.28182	1.28079	1.2814	1021
1542796200	1.2814	1.28191	1.28054	1.28145	1229
1542797100	1.28145	1.28149	1.27958	1.27969	1311
1542798000	1.27969	1.28015	1.27951	1.27984	1262
1542798900	1.27982	1.28004	1.27899	1.27994	1053
1542799800	1.27994	1.27994	1.27819	1.27865	1632
1542800700	1.27865	1.27881	1.27784	1.27803	1158
1542801600	1.27803	1.2797	1.27717	1.27825	2862
1542802500	1.27824	1.279	1.2779	1.27844	1199
1542803400	1.27844	1.2791	1.27783	1.27787	1042
1542804300	1.27787	1.27848	1.27728	1.27767	1629
1542805200	1.27767	1.27883	1.27752	1.27846	1454
1542806100	1.27846	1.28074	1.2784	1.28043	1910
1542807000	1.28043	1.28094	1.27947	1.28042	1950
1542807900	1.28042	1.28105	1.27991	1.28067	1491
1542808800	1.28067	1.28084	1.2797	1.28054	1545
1542809700	1.28054	1.28095	1.2803	1.28045	1181
1542810600	1.28044	1.28091	1.28014	1.28032	1226
1542811500	1.28032	1.28161	1.27931	1.28096	1609
1542812400	1.28095	1.28123	1.27999	1.28023	1448
1542813300	1.28025	1.2807	1.27884	1.28025	1655
1542814200	1.28025	1.28149	1.28001	1.28029	1914
1542815100	1.28029	1.28034	1.27867	1.27922	1535
1542816000	1.27923	1.27977	1.27825	1.27974	1013
1542816900	1.27974	1.28014	1.27923	1.27985	801
1542817800	1.27985	1.28059	1.2793	1.27967	1514
1542818700	1.27969	1.27988	1.27738	1.27803	1539
1542819600	1.27803	1.28087	1.27792	1.28065	2087
1542820500	1.28064	1.28171	1.28036	1.28067	1775
1542821400	1.28065	1.28068	1.27833	1.27842	1895
1542822300	1.27842	1.27901	1.27743	1.27806	1786
1542823200	1.27806	1.27937	1.27714	1.27862	1838
1542824100	1.27862	1.27887	1.27726	1.27845	1226
1542825000	1.27846	1.27938	1.27788	1.27873	1354
1542825900	1.27873	1.27895	1.27735	1.27747	1544
1542826800	1.27746	1.27768	1.27638	1.27683	1100
1542827700	1.27684	1.27718	1.27635	1.27695	709
1542828600	1.27699	1.27807	1.27694	1.27778	423
1542829500	1.27778	1.27859	1.27756	1.27844	740
1542830400	1.27843	1.27845	1.27772	1.27776	731
1542831300	1.27776	1.27832	1.27773	1.27803	528
1542832200	1.27802	1.27858	1.27723	1.27737	726
1542833100	1.27737	1.27857	1.2769	1.27844	626
1542834000	1.27844	1.27917	1.27834	1.27881	296
1542834900	1.27879	1.27899	1.27803	1.27806	602
1542835800	1.27806	1.27846	1.27753	1.27812	492
1542836700	1.27812	1.27842	1.2776	1.27791	594
1542837600	1.2779	1.27832	1.27767	1.27788	354
1542838500	1.27789	1.278	1.27757	1.27787	213
1542839400	1.27787	1.278	1.27742	1.27794	314
1542840300	1.27795	1.27801	1.27722	1.27726	459
1542841200	1.27727	1.27774	1.27719	1.27765	291
1542842100	1.27765	1.27775	1.27754	1.27754	168
1542843000	1.27752	1.27757	1.27724	1.27733	359
1542843900	1.27732	1.27776	1.27732	1.27751	314
1542844800	1.27776	1.27792	1.27698	1.27751	111
1542845700	1.27751	1.27756	1.27676	1.27701	319
1542846600	1.27702	1.27746	1.2767	1.27742	231
1542847500	1.27742	1.27747	1.27682	1.27689	253
1542848400	1.27688	1.27739	1.27688	1.27721	619
1542849300	1.2772	1.27834	1.27699	1.27774	273
1542850200	1.27774	1.27778	1.27728	1.27728	146
1542851100	1.27728	1.27796	1.27698	1.27755	439
1542852000	1.27756	1.27793	1.2774	1.2779	363
1542852900	1.27788	1.2781	1.2774	1.2775	356
1542853800	1.2775	1.27762	1.27728	1.27737	259
1542854700	1.27737	1.27832	1.27735	1.27768	313
1542855600	1.27768	1.27772	1.27731	1.27746	313
1542856500	1.27745	1.27799	1.27741	1.27795	321
1542857400	1.27795	1.27796	1.27719	1.27731	336
1542858300	1.27731	1.27793	1.27713	1.27771	282
1542859200	1.27771	1.27804	1.27767	1.27797	349
1542860100	1.27798	1.27859	1.27795	1.27832	442
1542861000	1.27832	1.2787	1.27816	1.27858	603
1542861900	1.27858	1.27863	1.27819	1.27819	403
1542862800	1.2782	1.27847	1.27809	1.27813	285
1542863700	1.27813	1.27823	1.27798	1.27812	283
1542864600	1.27812	1.27821	1.2778	1.27805	211
1542865500	1.27805	1.27828	1.27778	1.2778	208
1542866400	1.27781	1.27815	1.27778	1.27805	328
1542867300	1.27805	1.2784	1.27801	1.27814	315
1542868200	1.27814	1.2782	1.27802	1.27804	282
1542869100	1.27804	1.27815	1.27783	1.27783	275
1542870000	1.27783	1.27851	1.27783	1.27843	202
1542870900	1.27843	1.27867	1.27823	1.27851	186
1542871800	1.27851	1.27886	1.27831	1.27852	233
1542872700	1.27852	1.27865	1.27833	1.27865	179
1542873600	1.27866	1.27872	1.27821	1.27841	314
1542874500	1.27841	1.27985	1.27829	1.27896	762
1542875400	1.27896	1.27911	1.27862	1.27875	464
1542876300	1.27875	1.27902	1.27861	1.27896	376
1542877200	1.27896	1.27955	1.27841	1.27866	807
1542878100	1.27865	1.27955	1.27835	1.27905	583
1542879000	1.27905	1.27919	1.2782	1.27823	758
1542879900	1.27823	1.27915	1.27762	1.27842	805
1542880800	1.27844	1.27888	1.27752	1.27871	1016
